epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
33,0.8360040558436669,0.8717031738936075,77.50785946846008,95.71540951728821,98.13679456710815,85.41774441186035,85.41774441186035
34,0.8014804892501373,0.8806064669944866,77.6257872581482,95.84119319915771,98.19968342781067,85.5033029582103,85.5033029582103
35,0.7626285731973044,0.8908011722048378,78.19182276725769,96.14779949188232,98.34905862808228,85.9719696871876,85.9719696871876
36,0.7242765935257307,0.8990960115233696,79.13522124290466,96.46226167678833,98.51415157318115,86.63139598530385,86.63139598530385
37,0.6929750703032809,0.9069686584214971,79.27672863006592,96.55660390853882,98.47484230995178,86.72599631436933,86.72599631436933
38,0.6690640905625429,0.9131773704862663,79.70911860466003,96.68238759040833,98.58490824699402,87.08876081270014,87.08876081270014
39,0.6386278174954118,0.9180077484726569,79.76415157318115,96.79245352745056,98.49056601524353,87.16728092240487,87.16728092240487
40,0.623542953039645,0.9209010082948393,80.25157451629639,96.72955870628357,98.63207340240479,87.40462649745866,87.40462649745866
41,0.6019260001029793,0.9266999453633338,80.91981410980225,97.06761240959167,98.64779710769653,87.98869277352898,87.98869277352898
42,0.5937910776424176,0.9307107733571748,80.94339370727539,97.18553423881531,98.74213933944702,87.99551021718928,87.99551021718928
43,0.5759054424243684,0.9339020513584662,81.26572370529175,97.25629091262817,98.79717230796814,88.17345529980001,88.17345529980001
44,0.5620540345010581,0.9365593801221874,81.54088258743286,97.18553423881531,98.8757848739624,88.36351318856161,88.36351318856161
45,0.5453301979734829,0.9401107634232355,81.75314664840698,97.26415276527405,98.78144860267639,88.48869645907773,88.48869645907773
46,0.5356913684276925,0.9409799831123031,82.27201104164124,97.36635088920593,98.76572489738464,88.81644083797782,88.81644083797782
47,0.5395310327062094,0.9428301793076044,81.86320662498474,97.26415276527405,98.80503416061401,88.57271324642925,88.57271324642925
48,0.5207827091098619,0.9447300451994238,82.4056625366211,97.42924571037292,98.88364672660828,88.91904478192802,88.91904478192802
49,0.5214326055224094,0.9446307058063875,82.86949396133423,97.57861495018005,98.96226525306702,89.23928243740211,89.23928243740211
50,0.5165863386394429,0.9460835444295436,82.5628936290741,97.53930568695068,98.96226525306702,89.07879021130577,89.07879021130577
51,0.5200433047193295,0.9452515770128644,82.46855139732361,97.53930568695068,98.94654154777527,89.04603186551516,89.04603186551516
52,0.513386619015244,0.9467044156360205,82.6886773109436,97.58647680282593,98.9386796951294,89.15810155170541,89.15810155170541
53,0.510586469597263,0.9459593701882482,82.57861733436584,97.46069312095642,98.86792302131653,89.11937348321688,89.11937348321688
54,0.5173318403574699,0.9454378383748075,82.5314462184906,97.35848903656006,98.8757848739624,89.0213470344171,89.0213470344171
55,0.5145247420912699,0.9458351959469528,82.01257586479187,97.55502939224243,98.86006116867065,88.74622024825204,88.74622024825204
56,0.5202664256966286,0.9448666368648487,82.86163806915283,97.57075309753418,98.97012710571289,89.28535348232853,89.28535348232853
57,0.5201599201188324,0.945748273978046,82.50786066055298,97.39779829978943,98.83647561073303,88.98507447151033,88.98507447151033
58,0.525614521782095,0.9428177618834749,82.75943398475647,97.46069312095642,98.95440340042114,89.18849874103914,89.18849874103914
59,0.5190158309680969,0.943326876272786,82.6886773109436,97.52358198165894,98.9386796951294,89.13205601156109,89.13205601156109
